,name,epochs,hidden,dropout,cell_type,latentDim,optimiser,batch_size,numDecoders,numEncoders,best_val_loss,_runtime,accuracy,_timestamp,best_epoch,val_loss,val_accuracy,loss,_step,epoch,graph
354,LSTMen2_te_1_rmsprop_15_0.1_32_256,15,64,0.1,LSTM,256,rmsprop,32,1,2,1.642326593399048,248.0,0.9551013112068176,1620396825.0,0.0,2.0542497634887695,0.7882512211799622,0.14886833727359772,8.0,8.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
355,LSTMen2_te_2_adam_20_0.1_32_256,20,64,0.1,LSTM,256,adam,32,2,2,1.557104229927063,307.0,0.9603843092918396,1620396554.0,1.0,1.8294029235839844,0.7849449515342712,0.13005028665065765,9.0,9.0,"{'path': 'media/graph/graph_summary_381c36c9.graph.json', 'size': 1323, '_type': 'graph-file', 'sha256': '381c36c9accc5e994e65ddf428414605a5175cec61d38f8b0d1c2813c5ecce1c'}"
356,LSTMen2_te_1_rmsprop_15_0.2_32_256,15,64,0.2,LSTM,256,rmsprop,32,1,2,1.469609022140503,240.0,0.925754189491272,1620396229.0,0.0,1.8034486770629885,0.7757577896118164,0.24697667360305783,8.0,8.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
357,LSTMen2_te_1_rmsprop_10_0.1_32_256,10,64,0.1,LSTM,256,rmsprop,32,1,2,1.8642444610595703,272.0,0.957271158695221,1620395971.0,2.0,2.2639856338500977,0.781610906124115,0.1416815221309662,9.0,9.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
358,LSTMen2_te_1_adam_20_0.3_32_256,20,64,0.3,LSTM,256,adam,32,1,2,1.4265060424804688,332.0,0.9031899571418762,1620395681.0,1.0,1.5223140716552734,0.7853246331214905,0.3219947814941406,12.0,12.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
359,LSTMen1_te_1_adam_15_0.2_32_256,15,64,0.2,LSTM,256,adam,32,1,1,1.4373879432678225,177.0,0.9191685318946838,1620395335.0,0.0,1.693165898323059,0.7844818830490112,0.2705862522125244,8.0,8.0,"{'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986'}"
360,LSTMen2_te_1_adam_10_0.2_32_256,10,64,0.2,LSTM,256,adam,32,1,2,1.4290913343429563,256.0,0.909396767616272,1620395139.0,1.0,1.6272449493408203,0.7772210836410522,0.3057718575000763,9.0,9.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
361,GRUen1_te_1_adam_10_0.3_32_256,10,64,0.3,GRU,256,adam,32,1,1,1.4888148307800293,179.0,0.8939329385757446,1620394870.0,0.0,1.6086505651474,0.7724422812461853,0.35697633028030396,9.0,9.0,"{'_type': 'graph-file', 'sha256': 'edae4494c1d840dfc0cd9bf0abd81ba4a31960bab44359852593fc15e742c3eb', 'path': 'media/graph/graph_summary_edae4494.graph.json', 'size': 882}"
362,GRUen2_te_1_adam_20_0.3_32_256,20,64,0.3,GRU,256,adam,32,1,2,1.5994524955749512,229.0,0.8998905420303345,1620394677.0,7.0,1.6310385465621948,0.766070544719696,0.3333256244659424,12.0,12.0,"{'path': 'media/graph/graph_summary_066e7d1e.graph.json', 'size': 890, '_type': 'graph-file', 'sha256': '066e7d1ed944a7a663d1bc3d2ccf2831d07df3fd3ef61ba6dd12a8bda3cc4145'}"
363,LSTMen2_te_1_rmsprop_20_0.2_32_256,20,64,0.2,LSTM,256,rmsprop,32,1,2,1.5401188135147097,264.0,0.9279155135154724,1620394429.0,0.0,1.8613200187683103,0.7742852568626404,0.2396530508995056,9.0,9.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
364,LSTMen1_te_1_rmsprop_20_0.3_32_256,20,64,0.3,LSTM,256,rmsprop,32,1,1,1.4288744926452637,197.0,0.8841906785964966,1620394151.0,2.0,1.6064294576644895,0.7674504518508911,0.38859811425209045,9.0,9.0,"{'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986'}"
365,LSTMen1_te_1_rmsprop_20_0.2_32_256,20,64,0.2,LSTM,256,rmsprop,32,1,1,1.3984453678131104,214.0,0.924828827381134,1620393940.0,0.0,1.9541369676589968,0.7781749963760376,0.2485818117856979,10.0,10.0,"{'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986'}"
366,LSTMen2_te_1_adam_20_0.3_32_256,20,64,0.3,LSTM,256,adam,32,1,2,1.509305477142334,457.0,0.905032217502594,1620393709.0,0.0,1.6510366201400757,0.7822869420051575,0.3152737617492676,18.0,18.0,"{'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76', 'path': 'media/graph/graph_summary_4fc083e6.graph.json'}"
367,LSTMen2_te_1_adam_20_0.2_32_256,20,64,0.2,LSTM,256,adam,32,1,2,1.4409828186035156,271.0,0.9264063239097596,1620393234.0,1.0,1.6203683614730835,0.7763875722885132,0.24493372440338135,10.0,10.0,"{'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76', 'path': 'media/graph/graph_summary_4fc083e6.graph.json'}"
368,GRUen3_te_1_adam_20_0.3_32_256,20,64,0.3,GRU,256,adam,32,1,3,1.4539426565170288,226.0,0.8994278311729431,1620392949.0,3.0,1.5835522413253784,0.7735443711280823,0.33638930320739746,12.0,12.0,"{'path': 'media/graph/graph_summary_538fdcd6.graph.json', 'size': 890, '_type': 'graph-file', 'sha256': '538fdcd6d9b5b3e7bfd0a0981923ddd66a4b2559900eeaaac884282e5ce7ac57'}"
369,LSTMen2_te_1_adam_20_0.3_32_256,20,64,0.3,LSTM,256,adam,32,1,2,1.4218056201934814,295.0,0.8972998857498169,1620392706.0,6.0,1.569256067276001,0.7813330888748169,0.34404855966567993,11.0,11.0,"{'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76', 'path': 'media/graph/graph_summary_4fc083e6.graph.json'}"
370,GRUen3_te_1_adam_20_0.3_32_256,20,64,0.3,GRU,256,adam,32,1,3,1.5938819646835327,172.0,0.8929912447929382,1620392398.0,1.0,1.6244758367538452,0.7756651639938354,0.35864800214767456,9.0,9.0,"{'sha256': '538fdcd6d9b5b3e7bfd0a0981923ddd66a4b2559900eeaaac884282e5ce7ac57', 'path': 'media/graph/graph_summary_538fdcd6.graph.json', 'size': 890, '_type': 'graph-file'}"
371,LSTMen2_te_1_rmsprop_15_0.2_32_256,15,64,0.2,LSTM,256,rmsprop,32,1,2,1.6666789054870603,331.0,0.9341813325881958,1620392208.0,0.0,2.0240931510925293,0.7718495726585388,0.2178209125995636,12.0,12.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
372,LSTMen3_te_1_adam_20_0.3_32_256,20,64,0.3,LSTM,256,adam,32,1,3,1.4881998300552368,529.0,0.9112964868545532,1620391856.0,0.0,1.7296226024627686,0.7727941870689392,0.2936500310897827,17.0,17.0,"{'_type': 'graph-file', 'sha256': '147d5d9b6f7a9487549b383493873b3a8e4169c6e8f8ae34873f8a1a722a7bc5', 'path': 'media/graph/graph_summary_147d5d9b.graph.json', 'size': 1279}"
373,LSTMen2_te_2_adam_20_0.2_32_256,20,64,0.2,LSTM,256,adam,32,2,2,1.5845164060592651,354.0,0.9374582767486572,1620391306.0,3.0,1.7272160053253174,0.7787769436836243,0.204559326171875,11.0,11.0,"{'path': 'media/graph/graph_summary_381c36c9.graph.json', 'size': 1323, '_type': 'graph-file', 'sha256': '381c36c9accc5e994e65ddf428414605a5175cec61d38f8b0d1c2813c5ecce1c'}"
374,LSTMen1_te_2_adam_20_0.3_32_256,20,64,0.3,LSTM,256,adam,32,2,1,1.6042776107788086,283.0,0.8987423181533813,1620390934.0,6.0,1.715028166770935,0.7473350763320923,0.335290789604187,11.0,11.0,"{'size': 1148, '_type': 'graph-file', 'sha256': 'ca77f81117b4268b629adf2fdb10a7cbcf0dc712d449a9738e14bdc59aa7f9cb', 'path': 'media/graph/graph_summary_ca77f811.graph.json'}"
375,LSTMen1_te_1_adam_20_0.3_32_256,20,64,0.3,LSTM,256,adam,32,1,1,1.4265908002853394,187.0,0.89397794008255,1620390636.0,2.0,1.5991103649139404,0.7720533013343811,0.35366159677505493,9.0,9.0,"{'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986', 'path': 'media/graph/graph_summary_5a1f0a42.graph.json'}"
376,LSTMen2_te_2_adam_15_0.3_32_256,15,64,0.3,LSTM,256,adam,32,2,2,1.5234020948410034,356.0,0.9016644954681396,1620390428.0,2.0,1.6416195631027222,0.7793974876403809,0.326858788728714,11.0,11.0,"{'path': 'media/graph/graph_summary_381c36c9.graph.json', 'size': 1323, '_type': 'graph-file', 'sha256': '381c36c9accc5e994e65ddf428414605a5175cec61d38f8b0d1c2813c5ecce1c'}"
377,LSTMen1_te_1_adam_15_0.2_32_256,15,64,0.2,LSTM,256,adam,32,1,1,1.4379185438156128,204.0,0.9225223064422609,1620390057.0,1.0,1.71552574634552,0.775915265083313,0.25859466195106506,10.0,10.0,"{'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986'}"
378,LSTMen2_te_2_adam_15_0.3_32_256,15,64,0.3,LSTM,256,adam,32,2,2,1.5462961196899414,361.0,0.9022071361541748,1620389830.0,0.0,1.714001178741455,0.76827472448349,0.3247835636138916,11.0,11.0,"{'path': 'media/graph/graph_summary_381c36c9.graph.json', 'size': 1323, '_type': 'graph-file', 'sha256': '381c36c9accc5e994e65ddf428414605a5175cec61d38f8b0d1c2813c5ecce1c'}"
379,LSTMen3_te_1_adam_20_0.3_32_256,20,64,0.3,LSTM,256,adam,32,1,3,1.4616262912750244,471.0,0.9011505246162416,1620389448.0,0.0,1.770229458808899,0.7679783701896667,0.3299007713794708,15.0,15.0,"{'path': 'media/graph/graph_summary_147d5d9b.graph.json', 'size': 1279, '_type': 'graph-file', 'sha256': '147d5d9b6f7a9487549b383493873b3a8e4169c6e8f8ae34873f8a1a722a7bc5'}"
380,LSTMen2_te_1_adam_15_0.3_32_256,15,64,0.3,LSTM,256,adam,32,1,2,1.4582576751708984,353.0,0.9031077027320862,1620388960.0,3.0,1.5374655723571775,0.7889365553855896,0.32250362634658813,14.0,14.0,"{'path': 'media/graph/graph_summary_4fc083e6.graph.json', 'size': 1110, '_type': 'graph-file', 'sha256': '4fc083e6f6002878fbc65d3fc8b4be93349cd4071b296dd115ad969ece88ba76'}"
381,LSTMen2_te_2_adam_20_0.3_32_256,20,64,0.3,LSTM,256,adam,32,2,2,1.550142526626587,288.0,0.8993300199508667,1620388585.0,4.0,1.6583657264709473,0.7642738819122314,0.33543863892555237,9.0,9.0,"{'path': 'media/graph/graph_summary_381c36c9.graph.json', 'size': 1323, '_type': 'graph-file', 'sha256': '381c36c9accc5e994e65ddf428414605a5175cec61d38f8b0d1c2813c5ecce1c'}"
382,LSTMen1_te_1_adam_10_0.3_32_256,10,64,0.3,LSTM,256,adam,32,1,1,1.3373812437057495,181.0,0.8937373161315918,1620388283.0,1.0,1.5951762199401855,0.7745352983474731,0.3542487919330597,9.0,9.0,"{'path': 'media/graph/graph_summary_5a1f0a42.graph.json', 'size': 939, '_type': 'graph-file', 'sha256': '5a1f0a427785c213c6a93ea6eceb81654feef3f78fa5dbac27642fff4644b986'}"
383,LSTMen3_te_1_adam_20_0.2_32_256,20,64,0.2,LSTM,256,adam,32,1,3,1.607782244682312,290.0,0.9265429973602296,1620388080.0,0.0,1.675421118736267,0.7762671709060669,0.2454010397195816,9.0,9.0,"{'path': 'media/graph/graph_summary_147d5d9b.graph.json', 'size': 1279, '_type': 'graph-file', 'sha256': '147d5d9b6f7a9487549b383493873b3a8e4169c6e8f8ae34873f8a1a722a7bc5'}"
384,LSTMen3_te_1_adam_20_0.3_32_256,20,64,0.3,LSTM,256,adam,32,1,3,1.52919340133667,346.0,0.899520993232727,1620387770.0,0.0,1.5883064270019531,0.7752206325531006,0.33614668250083923,11.0,11.0,"{'size': 1279, '_type': 'graph-file', 'sha256': '147d5d9b6f7a9487549b383493873b3a8e4169c6e8f8ae34873f8a1a722a7bc5', 'path': 'media/graph/graph_summary_147d5d9b.graph.json'}"
385,LSTMen3_te_2_rmsprop_20_0.3_32_256,20,64,0.3,LSTM,256,rmsprop,32,2,3,1.6241663694381714,362.0,0.8990451097488403,1620387400.0,0.0,2.0406785011291504,0.7454365491867065,0.33898085355758667,9.0,9.0,"{'path': 'media/graph/graph_summary_2b0f165b.graph.json', 'size': 1492, '_type': 'graph-file', 'sha256': '2b0f165b5c6592b272abed504eefdc5dee4678b9f118b6f542794126fc049ac6'}"
386,GRUen2_te_1_rmsprop_15_0.3_32_256,15,64,0.3,GRU,256,rmsprop,32,1,2,1.424150824546814,170.0,0.8885102272033691,1620387025.0,1.0,1.7646905183792114,0.7642924189567566,0.37793606519699097,9.0,9.0,"{'path': 'media/graph/graph_summary_066e7d1e.graph.json', 'size': 890, '_type': 'graph-file', 'sha256': '066e7d1ed944a7a663d1bc3d2ccf2831d07df3fd3ef61ba6dd12a8bda3cc4145'}"
387,LSTMen2_te_2_adam_15_0.3_32_256,15,64,0.3,LSTM,256,adam,32,2,2,1.456051468849182,311.0,0.9004727602005005,1620386833.0,1.0,1.677245855331421,0.7694786787033081,0.33160874247550964,10.0,10.0,"{'size': 1323, '_type': 'graph-file', 'sha256': '381c36c9accc5e994e65ddf428414605a5175cec61d38f8b0d1c2813c5ecce1c', 'path': 'media/graph/graph_summary_381c36c9.graph.json'}"
388,LSTMen2_te_2_adam_20_0.2_32_256,20,64,0.2,LSTM,256,adam,32,2,2,1.5698333978652954,445.0,0.9364008903503418,1620386501.0,0.0,1.8629158735275269,0.7792585492134094,0.20940914750099185,15.0,15.0,"{'path': 'media/graph/graph_summary_381c36c9.graph.json', 'size': 1323, '_type': 'graph-file', 'sha256': '381c36c9accc5e994e65ddf428414605a5175cec61d38f8b0d1c2813c5ecce1c'}"
389,GRUen2_te_2_adam_15_0.3_32_256,15,64,0.3,GRU,256,adam,32,2,2,1.5742573738098145,207.0,0.9000007510185242,1620386043.0,2.0,1.666999578475952,0.7652925848960876,0.33341604471206665,12.0,12.0,"{'path': 'media/graph/graph_summary_f7dd056f.graph.json', 'size': 890, '_type': 'graph-file', 'sha256': 'f7dd056f4f1d97f6d76536173f0afab3696395add558a03cc4d9d7a11e7defa4'}"
390,LSTMen1_te_2_adam_5_0.3_32_256,5,64,0.3,LSTM,256,adam,32,2,1,1.5787010192871094,117.0,0.8607755899429321,1620385816.0,1.0,1.5858105421066284,0.7400928139686584,0.4697673320770264,4.0,4.0,"{'path': 'media/graph/graph_summary_ca77f811.graph.json', 'size': 1148, '_type': 'graph-file', 'sha256': 'ca77f81117b4268b629adf2fdb10a7cbcf0dc712d449a9738e14bdc59aa7f9cb'}"
391,GRUen2_te_2_adam_10_0.3_32_256,10,64,0.3,GRU,256,adam,32,2,2,1.579006552696228,159.0,0.8934912085533142,1620385685.0,3.0,1.659954309463501,0.7721644639968872,0.35684531927108765,9.0,9.0,"{'path': 'media/graph/graph_summary_f7dd056f.graph.json', 'size': 890, '_type': 'graph-file', 'sha256': 'f7dd056f4f1d97f6d76536173f0afab3696395add558a03cc4d9d7a11e7defa4'}"
392,LSTMen3_te_2_adam_5_0.2_32_256,5,64,0.2,LSTM,256,adam,32,2,3,1.6403253078460691,172.0,0.7816784381866455,1620385501.0,0.0,1.9400423765182495,0.7009085416793823,0.7582708597183228,4.0,4.0,"{'sha256': '2b0f165b5c6592b272abed504eefdc5dee4678b9f118b6f542794126fc049ac6', 'path': 'media/graph/graph_summary_2b0f165b.graph.json', 'size': 1492, '_type': 'graph-file'}"
393,LSTMen3_te_1_adam_5_0.3_32_256,5,64,0.3,LSTM,256,adam,32,1,3,1.545249581336975,146.0,0.8465926647186279,1620385308.0,0.0,1.67780864238739,0.7491688132286072,0.5315662026405334,4.0,4.0,"{'sha256': '147d5d9b6f7a9487549b383493873b3a8e4169c6e8f8ae34873f8a1a722a7bc5', 'path': 'media/graph/graph_summary_147d5d9b.graph.json', 'size': 1279, '_type': 'graph-file'}"
394,LSTMen2_te_2_adam_5_0.3_32_256,5,64,0.3,LSTM,256,adam,32,2,2,1.4353655576705933,145.0,0.868638277053833,1620385131.0,1.0,1.5755536556243896,0.7627735733985901,0.44678252935409546,4.0,4.0,"{'path': 'media/graph/graph_summary_381c36c9.graph.json', 'size': 1323, '_type': 'graph-file', 'sha256': '381c36c9accc5e994e65ddf428414605a5175cec61d38f8b0d1c2813c5ecce1c'}"
395,LSTMen1_te_2_adam_10_0.2_32_256,10,64,0.2,LSTM,256,adam,32,2,1,1.7011762857437134,220.0,0.9263023138046264,1620384969.0,4.0,1.8472250699996948,0.7611157894134521,0.24289384484291077,9.0,9.0,"{'sha256': 'ca77f81117b4268b629adf2fdb10a7cbcf0dc712d449a9738e14bdc59aa7f9cb', 'path': 'media/graph/graph_summary_ca77f811.graph.json', 'size': 1148, '_type': 'graph-file'}"
396,RNNen1_te_2_adam_10_0.2_64_256,10,128,0.2,RNN,256,adam,64,2,1,1.7586926221847534,183.0,0.8344748020172119,1620384740.0,0.0,2.0920937061309814,0.6295044422149658,0.5672889351844788,5.0,5.0,"{'path': 'media/graph/graph_summary_9bc58627.graph.json', 'size': 956, '_type': 'graph-file', 'sha256': '9bc586277c56b80b57612d897d0f2ef2b590301da44999617371a24f55c154cf'}"
397,RNNen2_te_3_rmsprop_15_0.1_64_256,15,64,0.1,RNN,256,rmsprop,64,3,2,1.4017239809036257,243.0,0.7596529722213745,1620384549.0,2.0,1.5326995849609375,0.6996304988861084,0.8364356160163879,7.0,7.0,"{'path': 'media/graph/graph_summary_ad74f5bd.graph.json', 'size': 963, '_type': 'graph-file', 'sha256': 'ad74f5bd799442ef2f6b222e5af333e6d5bf9a6d1144db6628c40e4c1dc39ae4'}"
398,GRUen1_te_1_adam_5_0.2_32_256,5,64,0.2,GRU,256,adam,32,1,1,1.6478276252746582,94.0,0.89951092004776,1620384295.0,1.0,1.8263053894042969,0.7562906742095947,0.3415960371494293,4.0,4.0,"{'size': 882, '_type': 'graph-file', 'sha256': 'edae4494c1d840dfc0cd9bf0abd81ba4a31960bab44359852593fc15e742c3eb', 'path': 'media/graph/graph_summary_edae4494.graph.json'}"
399,RNNen1_te_1_rmsprop_1_0.2_64_256,1,128,0.2,RNN,256,rmsprop,64,1,1,1.4314416646957395,34.0,0.690894365310669,1620384100.0,0.0,1.4314416646957395,0.6911379098892212,1.139632225036621,0.0,0.0,"{'size': 956, '_type': 'graph-file', 'sha256': '4ea1a89169b75476912f771b8593f80618b183168d71f5ba5627aeaa01791885', 'path': 'media/graph/graph_summary_4ea1a891.graph.json'}"
400,RNNen1_te_1_rmsprop_1_0.2_64_256,1,128,0.2,RNN,256,rmsprop,64,1,1,1.496017575263977,41.0,0.7099394202232361,1620383327.0,0.0,1.496017575263977,0.691684365272522,1.072139024734497,0.0,0.0,"{'path': 'media/graph/graph_summary_4ea1a891.graph.json', 'size': 956, '_type': 'graph-file', 'sha256': '4ea1a89169b75476912f771b8593f80618b183168d71f5ba5627aeaa01791885'}"
